ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_nde24
2023,11,28869,1,0029,1,1,202211288691002911,1,1,1,1,2, ,1,73,1,1,23,4,1950,1, , , , , , , , , , , , , , , ,9313,4312,3,5,4,3,1,2,0,8,8,8,8,0,0,32, ,32,1, ,1,1,1,2,2,200, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,1,1,1,866, , , , , , , , ,866,866,866,1,1111.62713473373
2023,11,48035,1,0006,1,1,202311480351000611,1,1,1,1,2, ,1,51,1,1,20,12,1971,1, , , , , , , , , , , , , , , ,7111,4100,3,5,1, ,3,60,0,8,8,8,8,8,4,44,15,59,1, ,2, ,2,2,4,3464, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,1,1,1,3464, , , , , , , , ,3464,3464,3464,1,1372.48566612977
2023,11,48035,1,0006,1,1,202311480351000612,1,2,2,1,2, ,2,51,2,2,21,9,1972,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,4,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,4,5, ,2,2,2,2,2,2,1,1,2, , , , , , , , , , , , ,1,1290.67062257242
2023,11,48035,1,0006,1,1,202311480351000614,1,4,6,1,2, ,2,83,4,4,7,10,1940,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,1290.67062257242
2023,11,2200601,1,0004,1,1,20231122006011000411,1,1,1,1,2, ,1,67,1,1,28,11,1955,1, , , , , , , , , , , , , , , ,3122,2011,3,5,1, ,1,20,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,8,1,3000, , , , , , , ,750,3000,3000,3750,1,715.608199301954
2023,11,2200601,1,0004,1,1,20231122006011000412,1,2,2,1,2, ,2,64,2,2,31,10,1959,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,672.950182944681
2023,11,2200601,1,0004,1,1,20231122006011000413,1,3,3,1,2, ,1,36,3,3,21,7,1987,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,12,8,8,8,8,12,12,68, ,68,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,887.393977217957
2023,11,2200601,1,0004,1,1,20231122006011000414,1,4,3,1,2, ,2,21,4,4,7,5,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,860.369861685556
2023,11,1960102,1,0076,1,1,20231119601021007611,1,1,1,1,2, ,1,65,1,1,20,2,1958,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,3,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,734.401804365283
2023,11,1960102,1,0076,1,1,20231119601021007612,1,2,2,1,2, ,2,52,2,2,9,10,1971,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,4,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,690.62348514817
2023,11,1960102,1,0076,1,1,20231119601021007613,1,3,3,1,2, ,1,15,3,3,7,3,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,808.921340186482
2023,11,26993,1,0112,1,1,202311269931011211,1,1,1,1,2, ,1,58,1,1,6,2,1965,1, , , , , , , , , , , , , , , ,2611,8423,3,2, , ,5,9998,0,9,9,0,9,9,0,36, ,45,2,45,2, ,2,2,4,10000, , , , , , , , , , , , , , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,12,2, ,2,2,2,2,2,2,10,7,1,10000, , , , , , , , ,10000,10000,10000,1,787.94879153073
2023,11,26993,1,0112,1,1,202311269931011212,1,2,2,1,2, ,2,56,2,2,3,2,1967,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,4,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,740.978490644577
2023,11,26993,1,0112,1,1,202311269931011213,1,3,3,1,2, ,1,29,3,2,11,6,1994,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,2,4,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,977.100335969598
2023,11,26993,1,0112,1,1,202311269931011214,1,4,3,1,2, ,1,28,4,4,12,6,1995,1, , , , , , , , , , , , , , , ,8160,1104,3,5,1, ,4,300,0,8,8,8,8,8,0,40, ,40,1, ,1,2,2,2,4,4500, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,4500, , , , , , , ,1249,4500,4500,5749,1,977.100335969598
2023,11,18140,1,0032,1,1,202208181401003211,1,1,1,1,2, ,2,75,1,1,22,4,1948,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,242.25781744433
2023,11,18535,1,0040,1,1,202308185351004011,1,1,1,1,2, ,1,55,1,1,9,10,1968,1, , , , , , , , , , , , , , , ,7322,3100,2, ,3,2,1,1,0,0,5,5,5,0,0,15, ,40,2,40,1,1,1,1, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,1050, , , , , , ,1050,1050,1050,1,290.176274986648
2023,11,18535,1,0040,1,1,202308185351004012,1,2,2,1,2, ,2,54,2,2,27,12,1968,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2, ,9535,4799,2, ,3,2,1,1,0,1,1,1,1,1,1,6, ,6,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,300,100, , , , , ,400,400,400,1,272.878619234593
2023,11,18535,1,0040,1,1,202308185351004013,1,3,3,1,2, ,2,31,3,3,7,12,1991,1, , , , , , , , , , , , , , , ,5212,4764,3,5,2,2,1,2,0,7,8,7,7,7,6,42,10,52,2,42,2, ,2,2,4,660, , , , , ,200,80, , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,660, , , , ,200, ,80, ,940,660,940,1,344.165473299109
2023,11,18535,1,0040,1,1,202308185351004014,1,4,4,1,2, ,1,38,4,4,8,8,1985,1, , , , , , , , , , , , , , , ,9622,9499,3,5,3,2,1,3,0,8,8,8,0,0,0,24,2,48,2,48,1,1,1,2,4,850, , , ,200, , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,850, , , ,200, , , ,166,1050,850,1216,1,359.834723813777
2023,11,2481101,1,0013,1,1,20221124811011001311,1,1,1,1,2, ,2,53,1,1,28,1,1970,1, , , , , , , , , , , , , , , ,8153,1410,3,5,1, ,1,20,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2500, , , , , , , ,624,2500,2500,3124,1,418.008951112857
2023,11,2481101,1,0013,1,1,20221124811011001312,1,2,3,1,2, ,1,30,2,2,16,11,1992,1, , , , , , , , , , , , , , , ,3439,8542,2, ,3,2,1,1,5,0,5,0,5,5,5,25, ,25,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,1259, , , , , , ,1259,1259,1259,1,551.212608365153
2023,11,2481101,1,0013,1,1,20221124811011001313,1,3,3,1,2, ,1,28,3,3,29,1,1995,1, , , , , , , , , , , , , , , ,3439,8542,2, ,3,2,1,1,0,0,0,4,4,6,4,18, ,20,2,20,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , ,1000, , , , , , ,1000,1000,1000,1,551.212608365153
2023,11,27403,1,0090,1,1,202311274031009011,1,1,1,1,2, ,1,74,1,1,24,6,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,827.409159084759
2023,11,4761402,1,0028,1,1,20221147614021002812,1,2,2,1,2, ,2,29,2,2,25,7,1994,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2, ,9629,9609,2, ,3,2,1,1,3,3,3,3,3,3,0,18, ,18,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , ,120, , , , , , ,120,120,120,1,708.986276990986
2023,11,21513,1,0053,1,1,202308215131005311,1,1,1,1,2, ,2,74,1,1,19,1,1949,1, , , , , , , , , , , , , , , ,5120,5610,2, ,3,2,1,1,0,6,6,6,6,6,6,36,2,38,1, ,2, ,2,2, , , , , , , ,60, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,735,43, ,60, , , ,838,778,838,1,875.897067642989
2023,11,25837,1,0039,1,1,202211258371003911,1,1,1,1,2, ,1,36,1,1,28,8,1987,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,914.896109436799
2023,11,25837,1,0039,1,1,202211258371003912,1,2,2,1,2, ,2,31,2,2,20,3,1992,2,1, , , , , , , , , , , , , , ,4110,6419,3,5,1, ,2,50,0,0,0,0,0,0,0,0, ,48,2,48,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2500, , , , , , , ,624,2500,2500,3124,1,875.056329157341
2023,11,21677,1,0071,1,1,202211216771007111,1,1,1,1,2, ,1,61,1,1,1,6,1962,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,1,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,707.671809470475
2023,11,21677,1,0071,1,1,202211216771007112,1,2,2,1,2, ,2,58,2,2,26,10,1965,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,665.486888093918
2023,11,21677,1,0071,1,1,202211216771007113,1,3,3,1,2, ,1,26,3,2,11,11,1996,1, , , , , , , , , , , , , , , ,4321,8411,3,2, , ,5,9998,0,8,8,8,8,8,4,44, ,44,1, ,2, ,2,2,4,1600, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,1,1600, , , , , , , ,25,1600,1600,1625,1,877.552412316691
2023,11,2295502,1,0028,1,1,20230822955021002811,1,1,1,1,2, ,1,56,1,1,10,12,1966,1, , , , , , , , , , , , , , , ,9412,5629,4, ,3,2,1,2,3,6,6,6,6,6,6,39, ,45,2,45,1,1,1, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,813.249871088923
2023,11,2295502,1,0028,1,1,20230822955021002812,1,2,2,1,2, ,2,63,2,2,15,11,1959,1, , , , , , , , , , , , , , , ,5120,5629,2, ,3,2,1,2,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,549,390, , , , , ,939,939,939,1,764.771351226655
2023,11,1979002,1,0008,1,1,20221119790021000811,1,1,1,1,2, ,2,47,1,1,8,11,1975,1, , , , , , , , , , , , , , , ,3313,6920,2, ,3,2,1,1,0,4,4,4,4,4,0,20, ,20,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,920, , , , , , ,920,920,920,1,628.01344835564
2023,11,1979002,1,0008,1,1,20221119790021000812,1,2,3,1,2, ,1,14,2,1,10,7,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,3,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,735.586743317869
2023,11,27072,1,0515,1,1,202211270721051511,1,1,1,1,2, ,2,37,1,1,26,11,1985,1, , , , , , , , , , , , , , , ,2330,8521,3,5,1, ,4,250,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,4000, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,4000, , , , , , , ,1499,4000,4000,5499,1,939.872777066257
2023,11,23398,1,0007,1,1,202311233981000711,1,1,1,1,2, ,2,83,1,1,12,1,1940,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,4,5, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,718.908476567405
2023,11,1953902,1,0062,1,1,20231119539021006211,1,1,1,1,2, ,1,70,1,2,5,6,1953,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,6,6,6,6,6,6,6,42, ,42,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,832, , , , , , ,832,832,832,1,698.892603508928
2023,11,1953902,1,0062,1,1,20231119539021006212,1,2,2,1,2, ,2,76,2,2,14,12,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,8,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,657.231018102916
2023,11,24320,1,0040,1,1,202311243201004011,1,1,1,1,2, ,2,28,1,1,6,6,1995,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,4,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,737.740973634396
2023,11,29191,1,0069,1,1,202311291911006912,1,2,2,1,2, ,2,38,2,2,23,7,1985,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1041.03443423136
2023,11,18439,1,0031,1,1,202308184391003111,1,1,1,1,2, ,2,35,1,1,24,10,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,449.793877994413
2023,11,17459,1,0029,1,1,202211174591002911,1,1,1,1,2, ,1,54,1,1,15,2,1969,1, , , , , , , , , , , , , , , ,9333,5012,3,5,1, ,4,180,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,1,4,800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1,800, , , , , , , ,133,800,800,933,1,402.365572518514
2023,11,17459,1,0029,1,1,202211174591002912,1,2,2,1,2, ,2,65,2,2,5,7,1958,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,378.380216857636
2023,11,23562,1,0272,1,1,202208235621027211,1,1,1,1,2, ,1,35,1,1,2,7,1988,1, , , , , , , , , , , , , , , ,9412,5610,3,5,2,2,1,12,8,0,0,0,0,8,8,24, ,24,1, ,2, ,2,2,2,150,60, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,2,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,650,260, , , , , , , ,910,910,910,1,1028.0690393767
2023,11,23562,1,0272,1,1,202308235621027212,1,2,2,1,2, ,2,26,2,2,24,12,1996,1, , , , , , , , , , , , , , , ,5243,4791,9, ,3,2,1,2,0,5,5,5,5,5,5,30, ,30,1, ,1,1,1, , , , , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,983.301066031518
2023,11,4722902,1,0012,1,1,20230847229021001211,1,1,1,1,2, ,1,69,1,1,25,6,1954,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,2, , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,710.527440026949
2023,11,4722902,1,0012,1,1,20230847229021001212,1,2,2,1,2, ,2,66,2,2,13,9,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,5,4,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,668.172292072346
2023,11,21008,1,0065,1,1,202208210081006511,1,1,1,1,2, ,1,50,1,1,9,9,1973,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,0,9,9,9,9,9,10,55, ,55,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,2287, , , , , , ,2287,2287,2287,1,672.546846603904
2023,11,21008,1,0065,1,1,202208210081006512,1,2,2,1,2, ,2,41,2,2,30,12,1981,1, , , , , , , , , , , , , , , ,3432,7410,2, ,3,2,1,1,0,3,3,0,0,0,0,6, ,6,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,335, , , , , , ,335,335,335,1,797.678596528633
2023,11,21008,1,0065,1,1,202208210081006514,1,4,6,1,2, ,1,80,4,4,8,2,1943,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,672.546846603904
2023,11,21008,1,0065,1,1,202208210081006515,1,5,8,1,2, ,1,18,5,5,29,3,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,740.789977991971
2023,11,25916,1,0080,1,1,202308259161008011,1,1,1,1,2, ,1,39,1,1,3,2,1984,1, , , , , , , , , , , , , , , ,5211,4641,1, ,2,2,1,2,0,10,10,10,10,10,8,58, ,58,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,2995, , , , , , ,2995,2995,2995,1,752.54647499136
2023,11,25916,1,0080,1,1,202308259161008012,1,2,2,1,2, ,2,34,2,2,20,3,1989,1, , , , , , , , , , , , , , , ,5243,4791,2, ,3,2,1,1,6,8,8,8,8,8,6,52, ,52,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , ,1765, , , , , , ,1765,1765,1765,1,719.776321195218
2023,11,25916,1,0080,1,1,202308259161008013,1,3,3,1,2, ,1,16,3,3,21,10,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,668.4435152927
2023,11,25294,1,0295,1,1,202211252941029511,1,1,1,1,2, ,1,22,1,1,6,5,2001,1, , , , , , , , , , , , , , , ,2142,4210,3,5,1, ,4,200,0,10,10,10,10,10,10,60, ,60,1, ,1,1,1,2,4,2500,275, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2500,1000, , , , , , , ,3500,3500,3500,1,789.489918829345
